C,C/K,D,S,S/K,k,r,sigma,t
23.87,0.0245,0.029,1094.47,1.12314,974.47,0.0157,0.19722,0.6462
6.45,0.00636,0.034,1114.34,1.09859,1014.3399999999999,0.0204,0.08901,0.8086
40.88,0.03867,0.029,1037.25,0.98108,1057.25,0.0141,0.19079,0.1292
123.52,0.09792,0.037,1141.41,0.90487,1261.41,0.0249,0.09578,0.2835
12.71,0.01381,0.023,940.02,1.02174,920.02,0.0246,0.06931,0.7238
96.4,0.10798,0.033,812.74,0.91039,892.74,0.0156,0.09722,0.9344
119.25,0.09879,0.026,1107.11,0.91716,1207.11,0.0232,0.1745,0.481
69.46,0.06921,0.033,963.57,0.96014,1003.57,0.0244,0.14486,0.6135
12.39,0.01205,0.024,1088.14,1.05836,1028.14,0.0149,0.13788,0.3313
79.34,0.07598,0.024,984.29,0.94254,1044.29,0.0172,0.15211,0.4456
4.91,0.00504,0.031,1074.08,1.10266,974.0799999999999,0.0228,0.20779,0.1557
69.7,0.07997,0.023,891.58,1.02295,871.58,0.0108,0.22933,0.8882
87.56,0.09012,0.037,951.61,0.97942,971.61,0.0232,0.18861,1.0035
105.73,0.08596,0.027,1129.98,0.9187,1229.98,0.0196,0.08366,0.5366
115.79,0.10058,0.037,1071.18,0.93051,1151.18,0.0292,0.20879,0.5294
80.52,0.06564,0.03,1166.65,0.95109,1226.65,0.0121,0.15134,0.2956
11.44,0.01331,0.025,879.22,1.02328,859.22,0.0124,0.21232,0.0708
124.1,0.11517,0.035,977.53,0.9072,1077.53,0.0219,0.14976,0.795
118.93,0.0994,0.027,1076.43,0.8997,1196.43,0.0279,0.08631,0.3206
96.37,0.09895,0.038,893.95,0.91786,973.95,0.0154,0.06273,0.8446
0.32,0.00043,0.028,861.54,1.16183,741.54,0.0298,0.23288,0.0901
22.86,0.02059,0.03,1150.14,1.03603,1110.14,0.0222,0.10278,0.6695
12.68,0.0173,0.022,812.97,1.10914,732.97,0.0277,0.17423,0.6088
55.25,0.05214,0.039,1039.73,0.98113,1059.73,0.0116,0.11121,0.5644
90.76,0.07147,0.023,1189.9,0.937,1269.9,0.025,0.11189,0.5683
0.37,0.00039,0.035,997.77,1.06398,937.77,0.0179,0.06805,0.2121
66.96,0.06674,0.021,943.35,0.9402,1003.35,0.0183,0.19714,0.123
37.18,0.03874,0.028,939.73,0.97916,959.73,0.0169,0.0547,0.9075
32.1,0.03894,0.025,904.38,1.09704,824.38,0.0299,0.213,0.8206
69.78,0.05807,0.037,1141.73,0.95007,1201.73,0.0209,0.0433,0.5539
122.33,0.09719,0.029,1198.73,0.95233,1258.73,0.0126,0.22642,0.5644
101.48,0.11208,0.031,805.41,0.88955,905.41,0.0207,0.07434,0.2391
23.21,0.02637,0.025,940.23,1.06816,880.23,0.02,0.12789,0.9953
83.51,0.07027,0.033,1168.4,0.98317,1188.4,0.0136,0.14814,0.8373
27.73,0.02681,0.027,1114.49,1.07733,1034.49,0.018,0.1527,0.7694
0.38,0.00056,0.023,815.44,1.20727,675.44,0.0141,0.1718,0.2573
34.81,0.03285,0.038,1039.8,0.98113,1059.8,0.0237,0.09627,0.2692
46.58,0.04198,0.032,1089.52,0.98197,1109.52,0.0255,0.19081,0.1767
0.13,0.00013,0.025,1057.35,1.08185,977.3499999999999,0.0181,0.05454,0.3721
68.93,0.06758,0.035,999.96,0.98039,1019.96,0.014,0.11881,0.9823
31.03,0.02963,0.036,1147.15,1.0955,1047.15,0.0294,0.16042,0.9622
32.61,0.03682,0.025,865.63,0.97742,885.63,0.015,0.0787,0.4532
9.04,0.00986,0.02,1057.23,1.15263,917.23,0.0286,0.15188,0.7988
13.78,0.0143,0.04,1063.93,1.10374,963.9300000000001,0.0222,0.11253,0.9277
20.13,0.02015,0.026,1099.15,1.10009,999.1500000000001,0.023,0.14693,0.8421
98.37,0.10613,0.029,886.85,0.95684,926.85,0.0105,0.23485,0.6986
125.46,0.09896,0.027,1147.75,0.90534,1267.75,0.012,0.22316,0.1127
47.21,0.03872,0.026,1179.23,0.96719,1219.23,0.0164,0.03578,0.5796
12.07,0.01331,0.027,906.71,1.0,906.71,0.028,0.08568,0.1548
14.13,0.01574,0.028,977.97,1.08909,897.97,0.0178,0.12672,0.7452
15.62,0.02266,0.032,829.36,1.20309,689.36,0.0253,0.20997,0.9395
16.95,0.01664,0.035,1118.59,1.09817,1018.5899999999999,0.0274,0.12321,0.9396
91.93,0.10815,0.031,810.06,0.95294,850.06,0.0268,0.21004,1.0402
29.69,0.0314,0.037,925.63,0.97885,945.63,0.0263,0.04544,0.6146
85.23,0.09534,0.036,833.94,0.93288,893.94,0.0248,0.13881,0.8945
143.5,0.13367,0.035,933.55,0.86959,1073.55,0.0147,0.14552,0.1925
63.21,0.05704,0.026,1168.16,1.05414,1108.16,0.0263,0.218,0.8608
34.37,0.03372,0.038,999.42,0.98038,1019.42,0.0191,0.06875,0.4026
67.35,0.08174,0.039,803.98,0.97573,823.98,0.0195,0.17129,0.8319
0.0,0.0,0.034,856.58,1.13217,756.58,0.0284,0.03817,0.8046
23.41,0.02361,0.038,1031.55,1.04034,991.55,0.0158,0.17093,0.3025
21.7,0.02645,0.025,840.44,1.02438,820.44,0.0108,0.11135,0.5778
10.75,0.01221,0.027,920.31,1.04544,880.31,0.0177,0.14968,0.2243
4.08,0.00554,0.031,876.59,1.19007,736.59,0.0207,0.14406,0.7424
23.44,0.0234,0.039,1021.66,1.01997,1001.66,0.0278,0.0704,0.9976
85.97,0.09071,0.03,887.78,0.93669,947.78,0.0123,0.13366,0.7339
33.84,0.03712,0.023,951.59,1.04388,911.59,0.0175,0.13356,1.0177
142.68,0.11696,0.035,1079.93,0.88524,1219.93,0.0188,0.1319,0.1668
7.19,0.01067,0.03,814.12,1.20768,674.12,0.0176,0.18879,0.6952
67.5,0.05412,0.036,1187.26,0.95189,1247.26,0.0278,0.05358,0.6388
13.96,0.01503,0.034,1068.57,1.15077,928.5699999999999,0.0231,0.16313,0.7915
32.29,0.03118,0.036,1035.59,1.0,1035.59,0.0282,0.18825,0.1671
64.66,0.05976,0.029,1142.02,1.05545,1082.02,0.0188,0.20443,0.9575
65.06,0.07253,0.036,856.95,0.9554,896.95,0.0262,0.12773,0.7628
102.36,0.08354,0.034,1145.22,0.93471,1225.22,0.0231,0.18301,0.3386
32.74,0.03345,0.025,1018.84,1.04086,978.84,0.0148,0.13638,0.7687
0.17,0.00017,0.028,1104.82,1.09952,1004.8199999999999,0.0256,0.05142,0.6393
0.58,0.00062,0.038,1078.52,1.14917,938.52,0.0206,0.16416,0.1722
27.85,0.03475,0.031,801.4,1.0,801.4,0.0254,0.11557,0.5365
0.05,6e-05,0.036,926.74,1.17795,786.74,0.0118,0.07099,0.6146
35.52,0.03051,0.028,1184.02,1.01718,1164.02,0.0117,0.15458,0.3395
36.24,0.03685,0.028,983.41,1.0,983.41,0.0186,0.09911,0.7362
1.37,0.0013,0.024,1190.03,1.13333,1050.03,0.0149,0.09553,0.5399
31.95,0.03373,0.031,967.1,1.02112,947.1,0.029,0.11436,0.8964
105.6,0.09364,0.022,1047.7,0.92906,1127.7,0.0241,0.14932,0.8899
90.57,0.08498,0.035,985.81,0.92494,1065.81,0.0186,0.12257,0.3784
2.72,0.00337,0.031,946.85,1.17351,806.85,0.0297,0.14051,0.5758
150.6,0.13831,0.028,948.82,0.87142,1088.8200000000002,0.0153,0.09415,0.9089
60.44,0.05235,0.03,1094.64,0.94804,1154.64,0.0263,0.04422,0.1745
32.52,0.03984,0.035,856.29,1.049,816.29,0.0109,0.17335,0.6183
88.16,0.08508,0.02,956.15,0.92279,1036.15,0.0256,0.13022,0.5923
51.54,0.05082,0.027,974.13,0.96056,1014.13,0.023,0.06708,0.8946
103.35,0.09858,0.036,948.36,0.90461,1048.3600000000001,0.0249,0.0577,0.42
20.84,0.0239,0.03,911.82,1.04588,871.82,0.0264,0.11638,0.802
103.81,0.09799,0.029,999.35,0.94336,1059.35,0.0284,0.19335,0.8258
97.19,0.09046,0.029,1094.36,1.01862,1074.36,0.01,0.22384,1.0389
66.79,0.06585,0.032,954.22,0.94084,1014.22,0.0262,0.11283,0.3277
24.87,0.02746,0.021,985.57,1.08834,905.57,0.0187,0.15,0.9781
123.53,0.10435,0.036,1063.83,0.89863,1183.83,0.0299,0.07395,0.7936
138.29,0.1346,0.034,907.38,0.8832,1027.38,0.0168,0.11091,1.0031
8.8,0.00852,0.032,1113.03,1.07744,1033.03,0.0285,0.10569,0.5958
32.15,0.03285,0.032,998.82,1.02043,978.82,0.0131,0.18231,0.2969
71.09,0.06335,0.023,1142.17,1.01782,1122.17,0.0183,0.22613,0.6164
17.68,0.02313,0.031,804.54,1.05232,764.54,0.0142,0.23078,0.2103
0.84,0.00085,0.026,1044.93,1.06092,984.9300000000001,0.0236,0.04129,0.7558
70.04,0.08121,0.036,802.41,0.93043,862.41,0.0142,0.13979,0.3024
118.69,0.10733,0.027,985.89,0.89149,1105.8899999999999,0.0283,0.06415,0.2816
141.1,0.11784,0.025,1057.42,0.88308,1197.42,0.0172,0.06325,0.1897
128.64,0.11221,0.03,1066.47,0.93022,1146.47,0.012,0.22729,0.5739
150.47,0.12609,0.039,1053.38,0.88269,1193.38,0.0223,0.03984,0.7427
84.69,0.09228,0.034,837.76,0.91283,917.76,0.0267,0.07973,0.7084
76.74,0.0681,0.027,1066.79,0.94675,1126.79,0.0174,0.0942,0.6924
154.94,0.14979,0.034,914.38,0.88399,1034.38,0.0138,0.22678,0.6719
0.04,4e-05,0.028,1144.81,1.07513,1064.81,0.02,0.04899,0.3034
61.23,0.05258,0.031,1104.47,0.94847,1164.47,0.0277,0.09032,0.1415
91.5,0.08248,0.021,1029.37,0.92789,1109.37,0.0216,0.19185,0.2391
136.99,0.14767,0.032,807.65,0.87064,927.65,0.0118,0.18637,0.5646
31.26,0.0334,0.039,975.87,1.04274,935.87,0.0129,0.10287,0.9983
16.46,0.01551,0.04,1061.39,1.0,1061.39,0.0173,0.12106,0.0902
86.02,0.0886,0.037,970.84,1.0,970.84,0.0192,0.21344,0.9386
4.61,0.00423,0.034,1130.18,1.03669,1090.18,0.024,0.0361,0.9089
58.46,0.05754,0.022,1036.05,1.01968,1016.05,0.0145,0.16986,0.8966
5.54,0.00731,0.029,877.42,1.15843,757.42,0.0289,0.17743,0.478
170.38,0.134,0.028,1131.49,0.88989,1271.49,0.017,0.15945,0.9452
110.88,0.10987,0.037,909.17,0.90091,1009.17,0.0154,0.10126,0.5175
6.46,0.00672,0.033,1081.86,1.12476,961.8599999999999,0.0122,0.19642,0.2546
99.29,0.1035,0.024,859.33,0.89576,959.33,0.0264,0.03553,0.151
0.05,7e-05,0.038,832.38,1.16845,712.38,0.0168,0.07472,0.5215
94.73,0.08128,0.027,1085.41,0.93135,1165.41,0.0209,0.11871,0.5945
18.73,0.01928,0.021,1051.23,1.08237,971.23,0.0107,0.129,0.7918
0.73,0.00074,0.023,1100.05,1.12244,980.05,0.0161,0.08723,0.4721
38.01,0.0471,0.04,866.94,1.07435,806.94,0.029,0.20605,0.8111
86.11,0.06782,0.031,1189.62,0.93699,1269.62,0.0257,0.12325,0.2409
149.3,0.15309,0.039,875.22,0.89746,975.22,0.0157,0.23047,0.8823
155.58,0.13016,0.028,1055.29,0.88287,1195.29,0.0203,0.2173,0.3802
16.13,0.01677,0.04,1081.68,1.12478,961.6800000000001,0.0269,0.17571,0.5994
39.84,0.03394,0.033,1153.78,0.98296,1173.78,0.0272,0.13582,0.199
0.0,0.0,0.022,809.6,1.10965,729.6,0.0187,0.0675,0.1599
94.91,0.10229,0.023,847.84,0.91378,927.84,0.0229,0.15119,0.7326
13.19,0.01625,0.024,911.64,1.12321,811.64,0.0147,0.18037,0.558
160.76,0.14468,0.023,971.11,0.874,1111.1100000000001,0.0199,0.17367,0.9653
2.45,0.00318,0.03,850.88,1.10378,770.88,0.0282,0.08544,0.7305
5.37,0.00779,0.034,809.76,1.17397,689.76,0.026,0.22062,0.3517
145.78,0.11609,0.038,1115.79,0.88852,1255.79,0.0124,0.129,0.2013
41.02,0.03938,0.029,1021.7,0.9808,1041.7,0.0137,0.13175,0.2583
1.47,0.00146,0.026,1149.78,1.13864,1009.78,0.0128,0.07927,0.8069
3.37,0.00478,0.023,845.19,1.19853,705.19,0.0273,0.21226,0.3633
101.89,0.09585,0.034,963.06,0.90593,1063.06,0.0294,0.0679,0.7187
19.27,0.02235,0.039,902.12,1.0464,862.12,0.026,0.12401,0.5956
20.85,0.02022,0.022,1171.4,1.13574,1031.4,0.0207,0.19077,0.6948
51.12,0.05354,0.035,934.79,0.97905,954.79,0.0292,0.10811,0.9108
56.17,0.05965,0.022,901.72,0.95752,941.72,0.0113,0.1856,0.2053
30.75,0.03058,0.03,1125.43,1.11935,1005.4300000000001,0.0268,0.18086,0.986
119.24,0.12886,0.031,825.32,0.89193,925.32,0.0103,0.17049,0.5863
82.67,0.08014,0.033,971.51,0.94183,1031.51,0.0235,0.10815,0.9328
29.72,0.03642,0.03,856.01,1.04902,816.01,0.0215,0.17155,0.6411
0.0,0.0,0.04,962.35,1.14246,842.35,0.0133,0.09185,0.0629
25.93,0.02261,0.028,1146.69,1.0,1146.69,0.0262,0.06023,0.8661
52.56,0.06373,0.021,804.67,0.97575,824.67,0.0109,0.13646,0.7607
12.04,0.01463,0.036,923.01,1.12151,823.01,0.0117,0.21376,0.346
59.57,0.05535,0.022,1016.27,0.94425,1076.27,0.0229,0.04889,0.206
13.49,0.01277,0.031,1116.62,1.05678,1056.62,0.0222,0.18084,0.2023
90.34,0.08957,0.03,968.58,0.96034,1008.58,0.0121,0.14732,1.0238
120.32,0.12856,0.035,815.92,0.87178,935.92,0.0275,0.11221,0.1138
121.23,0.10978,0.038,984.3,0.89133,1104.3,0.0186,0.21411,0.0589
127.71,0.13151,0.034,851.08,0.87643,971.08,0.0252,0.11444,0.8482
28.65,0.02571,0.027,1114.43,1.0,1114.43,0.0137,0.13805,0.1976
21.98,0.02884,0.035,802.26,1.05248,762.26,0.0116,0.20542,0.3278
0.92,0.00117,0.025,909.16,1.15206,789.16,0.0145,0.09165,0.672
127.95,0.13759,0.024,809.96,0.87096,929.96,0.0117,0.16871,0.4276
154.24,0.15594,0.033,849.1,0.85846,989.1,0.0216,0.13882,1.0359
88.2,0.09706,0.033,868.68,0.95598,908.68,0.0292,0.1858,1.0414
42.63,0.04848,0.04,839.32,0.95451,879.32,0.0232,0.11941,0.0943
14.43,0.01818,0.037,853.91,1.07558,793.91,0.0267,0.15431,0.5005
13.0,0.01587,0.038,958.96,1.17095,818.96,0.0124,0.20261,0.584
95.98,0.09131,0.036,971.16,0.92389,1051.1599999999999,0.0129,0.06596,0.714
1.48,0.00165,0.024,998.5,1.1113,898.5,0.0264,0.09754,0.4715
147.54,0.12391,0.024,1050.68,0.88242,1190.68,0.0258,0.13333,0.9274
1.09,0.00125,0.033,992.08,1.1376,872.08,0.022,0.08575,0.6707
64.52,0.06561,0.021,983.4,1.0,983.4,0.0148,0.17675,0.8253
22.14,0.02625,0.025,843.38,1.0,843.38,0.0188,0.22279,0.0858
61.43,0.06296,0.033,955.77,0.9795,975.77,0.0192,0.12833,0.8465
0.95,0.00116,0.025,921.04,1.1218,821.04,0.0207,0.13504,0.2358
97.68,0.1056,0.021,825.0,0.89189,925.0,0.0225,0.06647,0.9109
24.07,0.02733,0.04,900.86,1.02271,880.86,0.0131,0.11217,0.5009
5.67,0.00654,0.027,947.0,1.09227,867.0,0.0176,0.09162,0.7532
0.12,0.00016,0.035,809.82,1.10962,729.82,0.0211,0.07937,0.2996
11.66,0.01133,0.04,1049.35,1.01943,1029.35,0.0241,0.10891,0.178
0.0,0.0,0.022,819.89,1.10812,739.89,0.0175,0.05836,0.1138
80.5,0.08654,0.024,850.21,0.914,930.21,0.0244,0.07583,0.7314
67.49,0.0559,0.035,1167.31,0.96687,1207.31,0.0275,0.12217,0.5405
16.11,0.01951,0.025,885.76,1.07266,825.76,0.0153,0.16995,0.4293
15.34,0.02087,0.028,835.08,1.13604,735.08,0.0236,0.17454,0.8374
58.14,0.04928,0.038,1139.82,0.9661,1179.82,0.0258,0.10512,0.4014
0.0,0.0,0.034,867.8,1.19236,727.8,0.0201,0.05851,0.4326
11.02,0.0137,0.028,864.42,1.07459,804.42,0.0215,0.18242,0.2825
9.07,0.01109,0.023,897.79,1.09782,817.79,0.0287,0.17954,0.3494
28.42,0.03413,0.025,832.6,1.0,832.6,0.0153,0.09067,0.7329
133.54,0.13189,0.037,892.48,0.88148,1012.48,0.026,0.20998,0.4046
100.1,0.10652,0.029,839.76,0.89359,939.76,0.0284,0.20389,0.0649
25.6,0.02564,0.034,978.6,0.97997,998.6,0.0203,0.07298,0.1567
0.13,0.00019,0.027,806.8,1.20996,666.8,0.0105,0.0973,0.5839
1.54,0.00159,0.024,1069.37,1.10316,969.3699999999999,0.0244,0.06678,0.8782
49.08,0.04939,0.022,973.8,0.97988,993.8,0.0107,0.09084,0.8544
85.36,0.06903,0.039,1176.54,0.95148,1236.54,0.0155,0.17136,0.2832
7.79,0.00847,0.034,959.72,1.04349,919.72,0.0131,0.06317,0.6182
11.49,0.01489,0.025,831.48,1.07777,771.48,0.0192,0.14685,0.4854
101.34,0.08902,0.025,1058.41,0.92973,1138.41,0.0265,0.20388,0.3588
0.0,0.0,0.035,803.88,1.21088,663.88,0.0162,0.08833,0.1281
0.2,0.00019,0.037,1152.8,1.11619,1032.8,0.0103,0.03918,0.9544
83.33,0.09035,0.029,922.26,1.0,922.26,0.0205,0.22561,0.968
44.14,0.04306,0.025,1005.02,0.98049,1025.02,0.0117,0.0678,0.884
12.99,0.01348,0.031,1083.57,1.12454,963.5699999999999,0.0151,0.14736,0.6872
30.62,0.02815,0.022,1107.79,1.01839,1087.79,0.0213,0.10656,0.7381
119.84,0.12768,0.031,818.61,0.87215,938.61,0.0296,0.07976,0.0677
164.73,0.12822,0.029,1144.73,0.89103,1284.73,0.0257,0.16888,0.8771
126.42,0.12377,0.032,921.45,0.9021,1021.45,0.0235,0.19503,0.6816
1.95,0.0023,0.039,907.83,1.07077,847.83,0.0104,0.13898,0.1273
79.11,0.06344,0.021,1167.06,0.93585,1247.06,0.0251,0.07642,0.2357
0.03,3e-05,0.024,1052.0,1.15351,912.0,0.0179,0.17238,0.0828
120.69,0.09965,0.022,1091.11,0.90092,1211.11,0.0189,0.08846,0.3146
72.1,0.08305,0.028,808.18,0.93089,868.18,0.0171,0.13795,0.4449
0.01,1e-05,0.031,998.18,1.16314,858.18,0.0163,0.07199,0.3915
25.53,0.02611,0.027,1017.66,1.04091,977.66,0.0142,0.11705,0.7171
26.8,0.02933,0.032,933.77,1.02189,913.77,0.0188,0.22713,0.1763
124.31,0.11916,0.04,983.24,0.94249,1043.24,0.0235,0.21156,0.9826
20.14,0.02079,0.035,1088.64,1.12389,968.6400000000001,0.017,0.19679,0.5544
18.99,0.01853,0.027,1164.96,1.13659,1024.96,0.0237,0.16551,0.8541
128.9,0.13013,0.036,870.54,0.87885,990.54,0.0265,0.20083,0.3467
91.68,0.08708,0.036,1032.82,0.981,1052.82,0.0126,0.2135,0.6848
64.07,0.05702,0.035,1163.7,1.0356,1123.7,0.0203,0.20269,0.7225
151.36,0.12141,0.039,1106.7,0.8877,1246.7,0.0201,0.08609,0.5987
26.05,0.02595,0.025,1063.92,1.05977,1003.9200000000001,0.0195,0.1189,1.0034
38.12,0.03557,0.025,1191.61,1.11198,1071.61,0.0211,0.18522,1.0266
155.44,0.11744,0.033,1183.55,0.89422,1323.55,0.0226,0.17467,0.4324
42.29,0.03657,0.026,1136.56,0.98271,1156.56,0.0296,0.15746,0.1977
16.17,0.01788,0.022,1024.44,1.13268,904.44,0.0134,0.14678,0.964
18.37,0.01832,0.039,1062.96,1.05982,1002.96,0.0218,0.13372,0.5013
7.92,0.00963,0.023,882.56,1.07294,822.56,0.0289,0.20421,0.1707
0.0,0.0,0.035,872.59,1.1911,732.59,0.0293,0.06446,0.3928
43.11,0.05206,0.034,828.03,1.0,828.03,0.0234,0.12421,0.951
126.81,0.10422,0.037,1116.81,0.91782,1216.81,0.0234,0.14446,0.7302
15.83,0.01648,0.024,960.52,1.0,960.52,0.0266,0.10519,0.1594
70.28,0.06179,0.038,1197.45,1.05275,1137.45,0.0287,0.20229,1.0244
15.69,0.01647,0.039,952.41,1.0,952.41,0.0207,0.15011,0.0701
0.0,0.0,0.026,1132.53,1.09685,1032.53,0.0298,0.03975,0.4214
153.56,0.13106,0.023,1031.67,0.88051,1171.67,0.0217,0.16755,0.697
0.77,0.00108,0.035,812.07,1.14044,712.07,0.0243,0.23149,0.0973
13.16,0.01152,0.021,1162.54,1.0175,1142.54,0.0217,0.17623,0.0721
141.65,0.14564,0.027,832.63,0.85606,972.63,0.0179,0.06597,0.3288
69.53,0.05953,0.034,1147.96,0.98288,1167.96,0.0143,0.13763,0.6522
2.65,0.00331,0.022,899.66,1.12505,799.66,0.0227,0.10084,0.7111
5.5,0.00701,0.025,884.75,1.12743,784.75,0.0155,0.19848,0.2719
83.27,0.08782,0.037,868.21,0.91563,948.21,0.0253,0.03552,0.4076
2.76,0.00289,0.023,1033.73,1.08388,953.73,0.011,0.08479,0.478
60.02,0.05607,0.027,1010.4,0.94395,1070.4,0.0261,0.08229,0.089
13.58,0.01347,0.034,1088.53,1.07932,1008.53,0.0184,0.11686,0.6419
12.52,0.01194,0.03,1088.24,1.03816,1048.24,0.0277,0.0878,0.5557
54.49,0.04851,0.035,1183.29,1.05341,1123.29,0.0201,0.19021,0.7719
60.44,0.06442,0.024,878.16,0.93605,938.16,0.0258,0.11416,0.1283
12.95,0.01447,0.037,955.05,1.06704,895.05,0.0153,0.16232,0.3088
132.48,0.12283,0.037,958.58,0.88874,1078.58,0.0244,0.10634,0.8879
139.87,0.11683,0.028,1057.22,0.88306,1197.22,0.0249,0.04266,0.5668
15.77,0.0153,0.034,1130.54,1.09704,1030.54,0.0289,0.11701,0.9832
65.19,0.05775,0.032,1068.89,0.94685,1128.89,0.0191,0.03519,0.4125
166.61,0.16013,0.031,900.45,0.86544,1040.45,0.0162,0.20777,0.7554
68.17,0.06583,0.037,975.52,0.94206,1035.52,0.0221,0.09539,0.3541
0.4,0.00043,0.038,1067.0,1.15102,927.0,0.0229,0.13561,0.2287
120.93,0.12471,0.025,849.72,0.87625,969.72,0.026,0.11853,0.6791
67.52,0.06994,0.026,905.44,0.93785,965.44,0.0187,0.05323,1.0167
26.22,0.02537,0.031,1153.54,1.11611,1033.54,0.0263,0.18103,0.7901
39.82,0.04561,0.032,912.99,1.04582,872.99,0.01,0.21994,0.4788
3.46,0.00338,0.037,1062.28,1.03913,1022.28,0.029,0.12311,0.0974
69.45,0.08258,0.027,800.99,0.95244,840.99,0.0118,0.14685,0.7375
133.21,0.13543,0.032,923.59,0.939,983.59,0.0101,0.23353,1.0226
29.67,0.03235,0.021,1017.28,1.10902,917.28,0.0123,0.19861,0.7596
24.29,0.02687,0.031,944.13,1.04424,904.13,0.0297,0.14753,0.5813
97.53,0.09607,0.026,955.23,0.9409,1015.23,0.02,0.22667,0.4886
24.56,0.0278,0.035,923.42,1.04528,883.42,0.0162,0.13266,0.6269
24.96,0.02318,0.029,1116.67,1.03715,1076.67,0.0175,0.21217,0.1966
19.9,0.02011,0.026,1089.55,1.10106,989.55,0.0177,0.16362,0.6577
15.62,0.01521,0.027,1126.7,1.0974,1026.7,0.0177,0.12023,0.8831
131.42,0.1214,0.03,962.57,0.88915,1082.5700000000002,0.0254,0.13176,0.8623
143.46,0.12946,0.027,968.1,0.87366,1108.1,0.0136,0.09647,0.3071
2.77,0.00383,0.031,803.15,1.11063,723.15,0.025,0.07812,0.9891
0.61,0.00085,0.025,859.79,1.1945,719.79,0.0218,0.21948,0.1644
71.89,0.08133,0.031,843.95,0.95475,883.95,0.017,0.19146,0.4907
21.26,0.02073,0.021,1005.33,0.98049,1025.33,0.0236,0.039,0.2943
41.62,0.04251,0.033,959.14,0.97957,979.14,0.015,0.05367,0.9027
0.0,0.0,0.039,986.03,1.16548,846.03,0.0107,0.12389,0.0926
6.3,0.00817,0.036,851.3,1.10372,771.3,0.0144,0.12422,0.5231
11.1,0.01211,0.024,1036.39,1.13095,916.3900000000001,0.0275,0.17245,0.5658
20.91,0.02008,0.023,1061.22,1.01921,1041.22,0.0259,0.07712,0.9511
78.82,0.07024,0.028,1062.19,0.94653,1122.19,0.0184,0.19028,0.2397
0.1,0.00011,0.028,977.9,1.0891,897.9,0.0117,0.09844,0.1278
68.74,0.05791,0.029,1147.03,0.9663,1187.03,0.0235,0.13818,0.4854
4.6,0.00431,0.029,1108.03,1.03745,1068.03,0.0262,0.04272,0.876
22.89,0.03014,0.029,859.39,1.13168,759.39,0.0196,0.20289,0.8077
44.65,0.04016,0.037,1151.75,1.03598,1111.75,0.0298,0.15202,0.7952
27.11,0.02363,0.038,1187.46,1.03486,1147.46,0.0216,0.09056,0.838
0.0,0.0,0.038,1044.04,1.15486,904.04,0.0164,0.0458,0.4266
40.27,0.04364,0.022,902.83,0.97833,922.83,0.0214,0.09695,0.7027
140.32,0.13428,0.029,904.95,0.86602,1044.95,0.02,0.08516,0.0597
107.3,0.11091,0.026,887.46,0.91731,967.46,0.0208,0.17979,0.764
56.98,0.06508,0.038,875.59,1.0,875.59,0.0172,0.14189,0.9822
25.27,0.02154,0.029,1153.25,0.98295,1173.25,0.023,0.11921,0.0518
31.21,0.03401,0.037,977.68,1.06538,917.68,0.0267,0.19612,0.5476
79.49,0.08005,0.026,932.96,0.93957,992.96,0.0279,0.203,0.323
17.7,0.01632,0.023,1084.63,1.0,1084.63,0.0169,0.08726,0.2048
49.8,0.04276,0.029,1124.73,0.96566,1164.73,0.0209,0.08396,0.3392
10.21,0.00925,0.034,1184.03,1.07246,1104.03,0.0137,0.11722,0.421
43.86,0.04661,0.027,1021.08,1.08501,941.08,0.0207,0.20086,0.9453
90.38,0.07405,0.021,1140.58,0.93446,1220.58,0.0163,0.0976,0.5844
36.03,0.03566,0.026,1030.32,1.0198,1010.3199999999999,0.0234,0.14047,0.6248
24.4,0.02179,0.025,1119.87,1.0,1119.87,0.0126,0.15593,0.1152
69.19,0.0704,0.031,922.82,0.93895,982.82,0.0244,0.08443,0.7041
120.01,0.09434,0.031,1192.05,0.93711,1272.05,0.0249,0.1637,0.7953
85.41,0.08023,0.025,1064.54,1.0,1064.54,0.0195,0.21567,0.8544
0.01,1e-05,0.03,897.43,1.18484,757.43,0.0173,0.12641,0.1681
20.93,0.02394,0.04,994.44,1.13723,874.44,0.0152,0.21032,0.5896
162.0,0.1307,0.036,1099.47,0.88705,1239.47,0.0115,0.23468,0.3226
142.0,0.13311,0.024,926.79,0.86877,1066.79,0.0152,0.08727,0.3289
5.15,0.00545,0.036,1085.74,1.14803,945.74,0.0212,0.10748,0.8811
4.09,0.00497,0.035,963.61,1.16998,823.61,0.0144,0.10774,0.9508
44.98,0.0394,0.032,1121.64,0.98248,1141.64,0.0169,0.11981,0.3261
41.28,0.03946,0.026,1146.17,1.09559,1046.17,0.0176,0.20038,0.8339
12.99,0.01183,0.029,1137.66,1.03644,1097.66,0.0106,0.08479,0.4568
11.61,0.01035,0.027,1121.77,1.0,1121.77,0.0285,0.04325,0.3883
154.22,0.11884,0.02,1157.71,0.89212,1297.71,0.0196,0.22243,0.3168
86.2,0.09332,0.024,843.72,0.91339,923.72,0.0134,0.06946,0.6821
0.0,0.0,0.021,820.14,1.17139,700.14,0.0117,0.10191,0.1136
27.81,0.03069,0.029,906.26,1.0,906.26,0.0211,0.09621,0.5648
51.31,0.04759,0.037,1098.06,1.01855,1078.06,0.0194,0.17925,0.5344
